State,Airport,OPID,A_Type,Type_ENG,Species,Damage,AC_Mass,Num_ENGS,Month,Year,Time,Height,Speed,Phase,Sky,Precip,Birds_Seen,Birds_Struck,Size
MD,KBWI,NWA,A-320,D,Gulls,0,4,2,5,2009,,0,,Take-off run,,,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Sparrows,0,4,2,5,2009,Day,30,130,Climb,No Cloud,None,1,1,Small
MD,KBWI,NWA,DC-9-50,D,Unknown bird,0,4,2,5,2009,,,240,Climb,,,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2009,Night,1900,210,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2009,Day,0,130,Take-off run,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2009,Night,3000,220,Climb,Some Cloud,None,1,1,Small
MD,KBWI,UAL,B-737-300,D,Unknown bird,0,4,2,5,2009,Day,10,,Approach,,,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2009,Night,1000,300,Climb,No Cloud,None,,1,Small
MD,KBWI,UPS,A-300,D,Unknown bird,0,4,2,5,2009,Night,5000,250,Climb,,,,1,Small
MD,KBWI,PDT,DHC8 DASH 8,C,White-tailed deer,0,3,2,5,2009,Night,,,Approach,,,1,,Large
MD,KBWI,SWA,B-737-300,D,White-tailed deer,1,4,2,4,2009,Day,0,,Landing Roll,,None,,1,Large
MD,KBWI,DAL,MD-88,D,Unknown bird,0,4,2,4,2009,Night,4000,210,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,4,2009,Day,50,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,NWA,DC-9-50,D,Hawks,0,4,2,4,2009,,,,Climb,,,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2009,Night,4000,210,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2009,Night,200,140,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,4,2009,Night,2000,180,Approach,Some Cloud,None,2 to 10,2 to 10,Medium
MD,KNHK,BUS,BE-300 KING,C,Gulls,0,1,2,4,2009,Day,0,100,Take-off run,Overcast,None,11 to 100,2 to 10,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,3,2009,Night,6500,235,Descent,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,3,2009,Night,4000,210,Approach,No Cloud,None,,11-100,Medium
MD,KHGR,PVT,LEARJET-35,D,Unknown bird,1,3,2,3,2009,Day,50,140,Climb,Overcast,Rain,11 to 100,1,Medium
MD,W29,BUS,CIRRUS SR 20/22,A,White-tailed deer,1,1,1,3,2009,Night,0,40,Landing Roll,Some Cloud,None,2 to 10,1,Large
MD,KBWI,SWA,B-737-300,D,Blackbirds,0,4,2,3,2009,Day,800,145,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,3,2009,Night,2000,180,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,3,2009,Day,1000,210,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,2,2009,Day,,,Climb,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,12,2008,Night,2500,210,Approach,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-300,D,Ring-billed gull,0,4,2,12,2008,Day,10,135,Approach,Overcast,,2 to 10,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,1,4,2,11,2008,Night,50,150,Climb,Overcast,Fog,,1,Large
MD,KBWI,PDT,DHC8 DASH 8,C,Ring-billed gull,0,3,2,11,2008,Day,0,,Landing Roll,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,11,2008,Dusk,4000,250,Descent,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2008,Night,1000,140,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Ducks,0,4,2,11,2008,Day,9000,250,Climb,No Cloud,None,2 to 10,2 to 10,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2008,Night,2850,240,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-500,D,Unknown bird,0,4,2,10,2008,Night,1500,140,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2008,Night,3500,210,Approach,No Cloud,None,,1,Small
MD,KBWI,BUS,CIRRUS SR 20/22,A,Cooper's hawk,0,1,1,10,2008,Night,0,,Landing Roll,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-500,D,Unknown bird,0,4,2,10,2008,Night,8800,245,Descent,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2008,Night,3000,200,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2008,Night,1000,130,Approach,No Cloud,None,1,1,Medium
MD,KFDK,BAL,PA-28,A,Unknown bird,1,1,1,9,2008,Day,1300,100,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2008,Night,6000,250,Descent,No Cloud,None,,1,Small
MD,KBWI,BUS,LEARJET-45,D,Unknown bird,0,3,2,9,2008,Night,200,175,Climb,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2008,Night,1000,170,Climb,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2008,Night,7000,250,Descent,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2008,Day,800,136,Approach,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2008,Day,300,130,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2008,Night,4000,210,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Barn swallow,0,4,2,8,2008,Day,100,130,,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2008,Day,200,140,Approach,No Cloud,None,1,1,Small
MD,KBWI,AJM,A-321,D,Unknown bird,0,4,2,8,2008,Night,2300,180,Approach,No Cloud,None,,1,Medium
MD,KBWI,GWY,A-320,D,Barn swallow,0,4,2,8,2008,Day,0,,Landing Roll,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,8,2008,Day,50,130,Approach,Some Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2008,Night,600,135,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2008,Day,10,125,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2008,Day,800,165,Climb,No Cloud,None,1,1,Small
MD,KHGR,BUS,C-441 CONQUE,C,Horned lark,0,2,2,7,2008,Day,0,3,Taxi,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2008,Night,2000,210,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2008,Day,50,140,Approach,No Cloud,None,1,1,Small
MD,KBWI,BTA,EMB-145,D,Mourning dove,0,3,2,7,2008,Day,0,,Take-off run,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2008,Day,50,145,Climb,No Cloud,None,2 to 10,1,Small
MD,KBWI,AAL,MD-82,D,European starling,0,4,2,7,2008,Day,100,170,Climb,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-400,D,Canada goose,0,4,2,6,2008,Day,,,,Some Cloud,None,,1,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2008,Night,800,140,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2008,Day,200,170,Climb,No Cloud,None,1,1,Small
MD,KBWI,UAL,A-319,D,Unknown bird,0,4,2,5,2008,Night,7000,,Approach,,,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2008,Night,2000,210,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2008,Day,10,130,Climb,No Cloud,None,2 to 10,1,Small
MD,KBWI,UAL,A-320,D,Unknown bird,0,4,2,5,2008,,,,Approach,,,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2008,Night,2400,190,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2008,Dawn,0,135,Take-off run,Overcast,Rain,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2008,Dusk,1500,160,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2008,Day,100,140,Approach,No Cloud,None,,1,Small
MD,KBWI,PDT,DHC8 DASH 8,C,Ring-billed gull,0,3,2,4,2008,Day,0,,Take-off run,Overcast,Rain,,2 to 10,Medium
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,4,2008,Day,200,130,Approach,No Cloud,None,2 to 10,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,3,2008,Day,0,120,Landing Roll,No Cloud,None,1,1,Small
MD,KHGR,PVT,C-172,A,Gulls,0,1,1,3,2008,Day,5,54,Approach,No Cloud,None,11 to 100,1,Medium
MD,KBWI,EGF,EMB-145,D,Canada goose,1,3,2,3,2008,Day,1000,,Approach,,,,2 to 10,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,2,2008,Day,100,130,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,12,2007,Night,1000,135,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,12,2007,Day,500,140,Approach,Overcast,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,12,2007,Night,800,130,Approach,Overcast,,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,12,2007,Night,6000,250,Climb,Overcast,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2007,Day,400,130,Approach,Some Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Common loon,0,4,2,11,2007,Day,2000,180,Approach,No Cloud,None,2 to 10,1,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,11,2007,Night,6000,240,Descent,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Great blue heron,1,4,2,11,2007,Night,,,Approach,,,,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2007,Night,4000,250,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,European starling,0,4,2,11,2007,Night,2000,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,American robin,0,4,2,11,2007,Night,,,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,American robin,0,4,2,11,2007,Night,7000,250,Descent,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2007,Night,2850,210,Approach,Some Cloud,None,,1,Medium
MD,KBWI,TRS,B-737-700,D,Unknown bird,0,4,2,10,2007,Night,500,132,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,10,2007,Day,0,,Landing Roll,Overcast,Rain,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2007,Night,500,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,JZA,DHC8 DASH 8,C,Unknown bird,0,3,2,10,2007,,,,Approach,,,,1,Medium
MD,KBWI,USA,B-737-400,D,Blackbirds,0,4,2,10,2007,Day,200,160,Climb,No Cloud,None,11 to 100,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2007,Night,4500,210,Approach,No Cloud,None,,1,Medium
MD,KBWI,TRS,B-737-700,D,Unknown bird,0,4,2,10,2007,Night,5000,200,Approach,Some Cloud,None,1,1,Large
MD,KBWI,SWA,B-737-300,D,Mourning dove,0,4,2,10,2007,Day,0,90,Take-off run,No Cloud,None,1,1,Small
MD,KBWI,DAL,MD-88,D,Unknown bird,0,4,2,10,2007,Night,6000,250,Approach,No Cloud,None,,1,Small
MD,KOXB,BUS,CIRRUS SR 20/22,A,Double-crested cormorant,1,1,1,9,2007,Day,1000,100,Approach,No Cloud,None,2 to 10,1,Large
MD,KBWI,JZA,DHC8 DASH 8,C,Unknown bird,0,3,2,9,2007,Night,,,Approach,,,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2007,Day,4000,220,Climb,No Cloud,None,,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2007,Night,5000,150,Approach,No Cloud,None,,1,Medium
MD,KESN,BUS,CIRRUS SR 20/22,A,Turkey vulture,0,1,1,9,2007,Day,800,105,Climb,Some Cloud,None,2 to 10,2 to 10,Large
MD,KBWI,UPS,A-300,D,Perching birds (y),0,4,2,9,2007,Dawn,,,Approach,,,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2007,Night,1500,155,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2007,Night,2500,190,,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2007,Night,500,125,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2007,Night,3000,210,Approach,Overcast,None,,1,Small
MD,KOXB,BUS,PA-32,A,White-tailed deer,1,1,1,9,2007,Night,0,,Take-off run,,,2 to 10,1,Large
MD,KBWI,SWA,B-737-300,D,Tree swallow,0,4,2,9,2007,Day,500,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2007,Night,3500,250,Approach,No Cloud,None,2 to 10,2 to 10,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,1,4,2,8,2007,Day,150,130,Climb,Some Cloud,Fog,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2007,Day,150,160,Climb,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,USA,B-737-400,D,Mourning dove,0,4,2,8,2007,Day,0,140,Take-off run,Some Cloud,None,1,1,Small
MD,KSBY,BUS,RKWL SHRIKE,A,Unknown bird,1,2,2,7,2007,Day,10,100,Climb,No Cloud,None,11 to 100,2 to 10,Small
MD,KNHK,BUS,BE-1900,C,Osprey,1,3,2,7,2007,Day,10,100,Approach,Some Cloud,None,1,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2007,Dawn,500,160,Climb,No Cloud,None,1,1,Small
MD,KBWI,CHQ,EMB-135,D,Unknown bird,0,3,2,7,2007,Day,800,,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2007,Day,100,135,Approach,Some Cloud,None,Over 100,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2007,Night,2700,160,Approach,Some Cloud,None,,1,Medium
MD,KBWI,DAL,MD-88,D,Mourning dove,0,4,2,7,2007,Day,,,Approach,Some Cloud,None,1,1,Small
MD,KBWI,ASH,CRJ900,D,Unknown bird,0,4,2,7,2007,Day,0,,Take-off run,,,1,1,Small
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,7,2007,Day,50,130,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,American kestrel,0,4,2,6,2007,Day,0,,Landing Roll,,,,1,Small
MD,KBWI,BUS,CHALLENGER 300,D,Woodchuck,0,3,2,6,2007,Day,0,,Landing Roll,,,,1,Large
MD,KMTN,BUS,DA-900,D,Unknown bird,0,3,3,6,2007,Day,,,Approach,Some Cloud,None,1,1,Small
MD,KESN,BUS,BE-36,A,Turkey vulture,1,1,1,6,2007,Day,1500,150,Approach,No Cloud,None,1,1,Large
MD,KBWI,UAL,B-737-500,D,European starling,0,4,2,6,2007,Dawn,0,138,Take-off run,Overcast,None,,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2007,Night,4000,220,Approach,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2007,Night,500,140,Climb,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2007,Night,2500,210,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2007,Day,,225,Climb,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2007,Night,200,200,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2007,Night,3000,210,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2007,Night,500,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2007,Night,3000,160,Approach,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,American kestrel,0,4,2,4,2007,Day,0,120,Landing Roll,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,3,2007,Night,1000,145,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,3,2007,Night,4000,250,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,American robin,1,4,2,3,2007,Night,2000,130,Approach,Overcast,Rain,2 to 10,1,Small
MD,KBWI,BUS,CITATION EXL,D,Unknown bird,1,3,2,3,2007,Night,1000,180,Approach,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,3,2007,Day,50,135,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,2,2007,Day,100,140,Approach,Some Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,SWA,B-737,D,White-tailed deer,0,4,2,2,2007,Day,,,Approach,,,2 to 10,,Large
MD,KBWI,PVT,C-402,A,Herring gull,1,2,2,12,2006,Day,1000,,Approach,Overcast,None,2 to 10,1,Medium
MD,2W6,PVT,C-172,A,Hawks,0,1,1,12,2006,Day,750,70,Approach,No Cloud,None,2 to 10,1,Medium
MD,KBWI,FRL,DHC8 DASH 8,C,Red fox,0,3,2,11,2006,Dawn,0,,Take-off run,Some Cloud,Fog,1,1,Large
MD,KBWI,SWA,B-737-300,D,American robin,1,4,2,11,2006,Night,3800,180,Approach,No Cloud,None,,1,Small
MD,KBWI,DAL,MD-88,D,Unknown bird,0,4,2,11,2006,Night,3000,210,Descent,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2006,Night,2850,210,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,11,2006,Night,400,130,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2006,Night,3000,250,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2006,Night,1900,210,Climb,Overcast,None,,1,Medium
MD,KBWI,FFT,A-319,D,Unknown bird,0,4,2,10,2006,Day,,250,Climb,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Canada goose,1,4,2,10,2006,Day,2530,135,Approach,No Cloud,None,,1,Large
MD,KHGR,UNK,CITATION,D,Eastern meadowlark,0,2,2,10,2006,Day,0,,Take-off run,Some Cloud,None,,1,Small
MD,KMTN,BUS,GULFSTREAM V,D,Canada goose,1,4,2,10,2006,Night,50,118,Approach,No Cloud,None,,11-100,Large
MD,KBWI,DHL,B-727-200,D,Unknown bird,0,4,3,9,2006,Night,1000,230,Climb,,,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2006,Night,500,100,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2006,Day,400,145,Climb,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2006,Day,1000,140,Approach,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2006,Day,10,135,Approach,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2006,Night,3000,165,Approach,No Cloud,None,1,1,Small
MD,KBWI,DAL,MD-88,D,European starling,1,4,2,8,2006,Day,450,,Climb,Some Cloud,None,11 to 100,11-100,Small
MD,KBWI,DAL,B-737-800,D,Mourning dove,0,4,2,8,2006,Day,0,,Landing Roll,Overcast,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2006,Day,500,160,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737,D,European starling,0,4,2,8,2006,Day,,,Approach,No Cloud,None,,2 to 10,Small
MD,KBWI,EGF,EMB-145,D,European starling,0,3,2,8,2006,Day,,,Climb,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2006,Night,1500,220,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,6,2006,Night,5000,250,Descent,Some Cloud,,,1,Small
MD,KBWI,SWA,B-737-700,D,Red fox,0,4,2,5,2006,Night,0,,Take-off run,Some Cloud,None,,1,Large
MD,KBWI,AAL,B-757-200,D,Unknown bird,0,4,2,5,2006,Day,50,130,Approach,No Cloud,None,,1,Small
MD,KBWI,DAL,B-737-800,D,American kestrel,0,4,2,5,2006,Day,0,,Landing Roll,No Cloud,None,2 to 10,1,Small
MD,KBWI,NWA,A-320,D,Unknown bird,0,4,2,3,2006,,,,Approach,,,,1,Medium
MD,KBWI,NWA,B-757-200,D,Unknown bird,1,4,2,3,2006,Night,,,Approach,,,1,1,Medium
MD,KBWI,JZA,DHC8 DASH 8,C,Sparrows,0,3,2,12,2005,Day,500,,Climb,,,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,11,2005,Night,4000,250,Climb,Some Cloud,None,,1,Medium
MD,KBWI,UCA,BE-1900,C,Gulls,1,3,2,11,2005,Dusk,2000,200,Approach,No Cloud,Rain,2 to 10,1,Medium
MD,KBWI,FFT,A-319,D,Unknown bird,0,4,2,11,2005,Night,500,,Approach,No Cloud,None,1,1,Small
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,10,2005,Night,1500,180,Approach,No Cloud,None,1,1,Medium
MD,KBWI,FDX,A-300,D,Unknown bird,1,4,2,10,2005,Night,3850,210,Approach,Some Cloud,None,2 to 10,2 to 10,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2005,Night,4000,250,Climb,Overcast,None,,1,Small
MD,KBWI,NWA,B-757-200,D,Unknown bird,0,4,2,10,2005,,,,Approach,,,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2005,Night,3000,180,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2005,Night,800,135,Approach,Overcast,Rain,1,1,Small
MD,KBWI,FDX,A-300,D,Unknown bird,0,4,2,10,2005,Night,4350,,Climb,,,,1,Medium
MD,KBWI,UAL,B-757-200,D,Unknown bird,0,4,2,10,2005,,,,Approach,,,,1,Medium
MD,KBWI,BTA,EMB-145,D,Unknown bird,0,3,2,10,2005,Day,500,,Approach,Overcast,None,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2005,Night,1400,140,Approach,Overcast,None,,1,Medium
MD,KBWI,DAL,B-737-200,D,Unknown bird,0,4,2,9,2005,Night,2500,160,Approach,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2005,Night,2000,210,Climb,No Cloud,None,1,1,Small
MD,KBWI,DAL,B-737-800,D,European starling,0,4,2,9,2005,Day,25,160,Climb,No Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2005,Day,200,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,AAL,A-300,D,Unknown bird,0,4,2,9,2005,Night,0,,Landing Roll,Some Cloud,None,,2 to 10,Small
MD,KBWI,1AWE,B-757-200,D,Unknown bird,0,4,2,8,2005,Day,145,130,Climb,,,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2005,Day,2000,142,Approach,Overcast,None,,1,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,8,2005,Day,200,140,Climb,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2005,Night,100,150,Climb,Some Cloud,None,,1,Small
MD,KBWI,BUS,PIAGGIO P180,C,Unknown bird,0,2,2,8,2005,Day,600,120,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2005,Night,50,140,Approach,Some Cloud,None,1,1,Small
MD,KBWI,PDT,DHC8 DASH 8,C,Killdeer,0,3,2,8,2005,Day,0,,Landing Roll,Overcast,Rain,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2005,Night,800,135,Approach,Some Cloud,None,,1,Small
MD,KBWI,TRS,B-717-200,D,Cliff swallow,0,4,2,8,2005,Day,50,137,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,DAL,MD-80,D,European starling,0,4,2,8,2005,Day,200,,Approach,No Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,USA,B-757-200,D,Killdeer,0,4,2,8,2005,Day,10,126,Climb,No Cloud,None,1,1,Small
MD,KBWI,UAL,B-737-300,D,Unknown bird,0,4,2,8,2005,,4000,230,Climb,,,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2005,Day,100,155,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,European starling,0,4,2,8,2005,Day,20,125,Approach,No Cloud,None,11 to 100,11-100,Small
MD,KBWI,TRS,B-717-200,D,Barn swallow,0,4,2,8,2005,Dusk,0,130,Landing Roll,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,BUS,HAWKER 800,D,Unknown bird,0,3,2,7,2005,Day,0,,Take-off run,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2005,Day,10,135,Approach,Some Cloud,None,1,1,Small
